id,route_id,point_id,sequenceNr
31147027-fd5a-49ac-9aa9-afca0e9e703d,e25c879a-cb94-4faa-9e76-bd837e5ff80a,6789ec16-4c1f-483a-b475-e6aa612b1b09,7
04556ce1-7147-4ba8-8987-f28693224eb5,c40a6aae-18f6-419a-91bb-0db83538858c,c4199c66-6d1d-4e48-8ee9-918a364630dd,3
f60ff4da-635f-4eb8-853d-58c253bc3d34,8dbb7ee6-4c17-4153-a680-449315c9e56d,5867dcdc-fa3c-43e2-8df7-69fabbb66571,9
1c15b87b-f42a-4a0d-b800-6a33ff04fea4,dd32a084-2fb1-4c5a-8ce6-a7910415c774,99cc69e9-cf09-4b00-8829-094e01325227,7
cf4a59ef-f4e1-433d-85be-2f720165a881,488812e1-6059-474f-8925-7d7e8928bdd0,6a26dc6a-00bd-46ff-a38f-133dedde8ab7,4
977877c3-fb44-4c7f-a035-19d5183b4319,84bab709-60f4-41dd-87b6-ed2cc47220c0,35c4e7ac-2a41-47f8-9c5d-e83781467c60,1
26cd7724-d80e-4bbc-8ea8-6d6fcd486997,cf67e9ce-cbcd-470c-94ad-30242a7699c9,9dc3cd2f-9b79-4c47-8844-dfc43b3ebb7f,1
d182a0d9-7f7c-49e3-8131-60b6773bd9b6,f67b5971-28e1-49c8-9271-aca47e0a97be,d0a91384-3353-48b1-92aa-562adc8ce3cc,0
1896ac2c-a14d-44a5-9a21-b9143fbf51ab,c07596eb-9dbd-44e1-a97f-034a2478a209,0a94ac6a-1aa9-4f63-b5d1-2c82e60af237,7
588a8399-d2ff-401e-b487-ff77aa06d9e4,f5f9627c-d5e7-42d0-8382-531f4b2c5567,2fbc5794-e679-496d-b2b6-e78b8f072668,9
cae9c475-937e-4e2d-90b0-6083a859162a,5a06f29f-5774-4fc0-bd0f-56981f1e3294,98bb7a56-e2b8-40eb-a71a-ee77eac3b2df,2
faaf986c-bec7-4811-b1df-854681820423,6433b358-96b2-4a7d-8cea-e01987d70a65,2c4be9e7-5336-4212-9412-972b4493acd5,4
281e2aca-2dfe-4219-862d-96d9aea83972,3cc94c66-472a-48bb-82f4-e3c157a7b877,3ecba86e-8c61-4ab7-8638-f3a4e0bc0e40,4
717a6d74-df7c-4dae-b803-f0630bad9662,00160d7f-37ad-4bb9-af01-59f3c7c8533f,a7e4f2bb-7b39-4f19-97a5-4e6713e3938e,0
43fa1cb8-d8d0-490d-a279-9c24fba1ad3c,9cdc8810-1ae1-4a79-8c5f-89de104ae2b9,2fbc5794-e679-496d-b2b6-e78b8f072668,4
b9827453-dcf1-406a-b158-7f9e414c7c82,e0ac3610-87b7-40a2-8781-612be77b28d8,0ccb8dbc-8092-4292-b975-c5fe5ad6deae,6
37bb54c8-1402-4d15-a453-53922f3d55ad,77eb76cb-ca16-4efb-a70b-c8176c936283,6b2dc022-cba4-44e2-bd1e-aab40743042c,3
6f5f480e-5b79-4277-aecf-5dcdfc0bef08,f599b89d-c75b-4499-8c56-1c39821d1c87,9523d08e-1a86-4811-a0af-889d5cd846b9,3
7bc8a550-5763-41ba-831e-ef32cf4de91a,0e3bfb3d-d5cd-4ce8-bd8a-9497ebdd702e,e8083046-ed22-4eef-8413-77c7627abd6b,6
d3fbd985-e3f8-4e6b-bd01-0f2ac4296e7b,c53fc711-bb23-49fd-9d3f-4773bb59031a,f74b096c-67f5-4ea4-ac2f-cc432e4c07a4,0
c5b5421d-a0e1-4303-82eb-3c2b3a1c6e84,5289fd4b-9495-47b1-bd54-b4a2b0b5c427,e8c21ae8-b21a-4c21-84a3-16a930a2538b,8
b83ff6c4-4b8a-4808-9a86-06cf320aab84,ae750ef0-aa9b-4a17-b63f-f96366584ff1,fc4fdd6e-861e-47f8-bac3-efac485d0673,6
e660891b-2908-4d99-949a-9b50ec251724,ecc6bc43-deb8-4a3d-9136-970320fe9245,cdca8143-221c-433e-97dc-98c54804baa3,0
221dc474-4275-4d05-b43c-634f3a6c6dcf,dd0123b0-ca0a-4527-b497-2c5e65e47830,12395c6a-ede2-406f-bee2-ebb8cc04f184,9
081f8e4c-bf4a-4fb3-8c1c-e95c7dc7fb52,ddc5991c-3051-4b8e-8a2c-1c3a5034e53b,5f276d0e-961b-48b9-a516-bcc91e1692df,2
ef6430f4-3bca-4d49-a8b2-97e02221fb41,2ddf15c4-5fcd-4a46-bb84-c7cfca037f68,b3d79bc7-56d5-4051-954e-44463ecd8081,6
5d968a91-ca92-4b0c-9d34-8c53b703c8b5,c146f8b0-1e09-49f5-afb6-053c0f6dbfee,90f3ef84-7afd-4882-8be0-772b9337d898,7
523337f4-320b-472d-82c7-0e44cdcf0600,c5e0f58e-13a5-427a-9787-8da6cd808cba,c9cf5a56-dbd9-44c5-a9d8-39bb72dde035,3
b4ff432a-0cab-4cbd-a096-f5bdaa4a1e8f,3f5dc66b-8d4e-468f-9bd7-593614fd5459,57e3271c-1f16-405a-90b5-ad1454897f22,2
5aaf9360-5af2-4ab4-a696-db0f97c4fbaa,7684ea97-d0df-4bdd-a112-350a1be46450,d6083f5e-e074-4210-8226-9856a667d0a1,7
672f1834-7635-468a-98b5-ae4e05fa313e,858ea5fb-2898-470d-a1af-2ca7a30f20ec,48397d83-c8c9-4eca-ba8d-ff0ac1f0c76e,3
e9637353-e637-4c91-b747-9e99ce999514,128a41eb-30e2-42b6-841c-2ad0d11f607b,b08fc9cb-dd5f-4dce-9b51-cc432dfb9f90,7
85940e51-05c0-43af-878f-7950217e6c8e,a6dba4e8-6b47-4d6b-a9c5-069541cb51ad,c8739ebd-4876-4ba3-b9c2-ec255dddc987,8
5ee40359-bdf4-4334-8abf-f874b5d71ded,d48e047d-bcd0-4193-8992-c7b7c1133c32,8444352f-d998-4111-8968-f93a2db6297c,4
2e009d60-bcb1-4682-b5e6-bef200b1688f,1f46ac39-9803-4811-bd18-4be2c9cee901,a6ad79a7-41ef-4871-856d-a523a5e022e1,7
ad1fc6b0-7bf6-469d-b8c5-a857b28f5c11,14d9ee43-e34d-482d-b87f-262ddcc38acb,5e6bc6b8-d897-4310-96f0-3a54e2cbebbb,6
668d3a5d-f43b-4e78-8b51-0cd4415895e0,e0d78748-076b-42e6-a343-994e87f115b9,a00a5649-7d0d-42f1-88d9-90204b79e229,10
2bb2fd49-ffa3-4fcc-93c0-c5277b413279,fe71a355-edd7-448a-88ae-64f2f21937c2,da983c0b-9c79-4300-8b3b-60fc3e1f84eb,0
e9a04db1-7448-464e-a19e-c21eec47e5a5,82a65b40-0815-4751-a495-3154dec86740,1be82686-baa3-4f8c-b0ff-b4a2b917cf35,7
9fc6f697-4947-4933-8501-7385fd30e895,ec4b55c1-8e54-4ba2-a3e4-7a50c5801845,8fea04e3-820c-4d2e-b980-9949d53ec2d1,2
319d7f45-574d-4869-ba0e-6c338b08a79f,17c7334f-0a7a-4e61-aab3-6409e4ed0afd,9bee542e-372d-4c9b-9716-5a4661c059ff,3
bcafab70-1937-4c81-a426-b2779fa66509,b25cbd88-9259-490e-896d-865ce2d1e8d2,3cde9fef-4249-467b-aa96-dc4d1acaf7ea,5
0907fb15-2024-44af-9ada-46fb31edf33c,8c46bc4f-768a-4347-a2af-703c4edc26ad,894d155f-9709-4ed4-916a-b01b93393013,0
3a66ebed-304d-48b7-873a-160f7ed97c98,f0fd0f09-e8bd-47a8-b170-6a85b7c55f9f,0e22c2f0-8b86-4b76-b088-ec840adaa3fe,6
1ff7d9b5-9d43-46fe-80ac-6ed8666a354d,09f89ce9-4c7f-4791-a05d-4ce673ea0b61,3015072f-bd42-468a-a033-bffb736be8e1,0
31910c89-b8d2-4434-92c9-ee45f90bc34d,e945b228-9ead-45c3-8882-63a16c62ac51,1b022c41-e948-4171-b184-a90bd4364750,7
beab19ab-6f5b-4e66-9251-ba76f73649f2,beb47d17-2891-4797-8a57-df2c9936167b,041f85fc-92b5-40e2-bbbc-ba2553e3a582,8
93e1c64f-32e2-4cc2-bd37-2b8e1860aa15,adec2310-4b67-4942-9de4-45f3d87f27ed,86ecfabf-4028-4ba4-920a-e28d4c411fe8,7
3fcb6247-6a98-4dc9-a4bf-dfc1fe82a110,0809d53d-c53d-4ca3-96c9-96335b1f43b5,7c13b7aa-bcae-46a7-8c23-614adc097ade,3
3821f129-f480-4d49-b86d-e6c63ac5a926,edb5adf9-8176-4976-8068-c52ae6a65415,90909152-6371-4ae5-a6bb-ef779a1054b9,7
fc93b131-7034-4da6-b65c-f8d8a3d2bb07,815329fc-2c06-46a6-a2e6-9eecd12540dc,7082a6af-4c31-4556-b221-1ee767523741,1
a908bec6-1b21-4387-a6a3-8917ae1b65a4,648d40e5-bd1d-4bbd-9e7b-f4a166dd2471,a00a5649-7d0d-42f1-88d9-90204b79e229,9
42d5fe90-d94c-4c20-a00b-599e6793d1bf,fa57a21d-a047-4e7b-bcf3-a17ec8d560d2,8fe8efce-0635-4e6c-9419-d07e3dec9fa1,9
862a3d1f-f6e5-4bec-88f6-d8d59466bd50,466a98e3-c30d-47cc-a153-879595a84cb4,59d2cfa6-2a94-4393-b1a3-80e59b2b14cc,5
85f12add-4a75-4095-a687-5337d8e440a2,736cda69-96e8-4bfe-aaf7-2cbc94fe6b29,2ab6c152-db1f-410e-b10a-3334d5a38a3f,2
dcd84dce-a486-4a62-86b1-e541fd64b595,f7a56ef7-f12b-46fd-a9bc-7f1e55dd86e6,2ab6c152-db1f-410e-b10a-3334d5a38a3f,2
21312368-cda0-4636-946a-6cac30e86ef4,180d4a20-b040-45ce-b8a3-3365287a6448,7f8e7328-903c-43c8-b1de-46abfca8886f,8
213f5702-5ec0-41e2-a05d-e68c222434d2,04c6bd5c-9ff9-4391-b04d-5c3d0564ce4e,4f73370f-3e0f-4a1d-970b-5d1e6d5f9603,1
3325f937-ebc1-40da-b414-e8e9dee257e8,293df396-8d97-43ed-9255-206b418a127e,424c0f35-ccd9-4f5b-a283-989185c173e4,9
8896bd1d-5224-49d9-a00c-186578a32efd,1a80bbef-fe93-4fbc-bda6-c64924b204b6,79819060-edce-45d3-8cd4-193a6340dd2d,9
3bfa813f-666a-4b99-b0a1-bdf2c24432d7,878c8f3f-47ec-4cdc-b4ea-d49d7a23948f,e827c367-6500-4555-9ed0-5bed69e6b1d6,6
cafb68e9-1657-4779-bfb7-051c2e697e58,b03e79b5-794c-404a-8f53-1f30983c1853,788f78b1-015c-4028-bad1-306e747f31bc,3
dd5615bc-c0e5-45aa-bbde-723a9e1aa5b7,95e7b147-6ea7-425c-b595-baff54c3238d,d0eeabb9-f548-41f3-b12a-05c2ca51fc88,1
98f72068-4eac-409e-aea9-5d9d34b44ce7,ec4b55c1-8e54-4ba2-a3e4-7a50c5801845,645b8dce-0e63-41f3-99f5-be4da0c9d679,5
cce0ea9c-d043-49ae-a78f-253135b6cfcc,d5fd8e8d-3126-4d21-b22f-21eef6a46234,ef1c1c5a-97aa-4325-b59f-399586be7536,2
e7b5f347-048c-481c-ad1f-e3313ba9b8cf,eb7c3f9b-f7b9-4ff9-8b1f-89730f3c3eef,f74b096c-67f5-4ea4-ac2f-cc432e4c07a4,7
7f117640-b4ca-4d44-b04b-3e6e8f17e998,d40d2f01-6688-416b-81c0-ef26837eaf4b,b6d32361-179f-47c3-80b2-03c0519a2fbf,5
74c1a683-093b-4b20-bbcb-2778e395b649,fd9f31cb-106c-46ea-8444-3708a983e2fa,7962dcf6-d463-4539-b4ec-068a94b64af0,5
9342322f-153b-4f32-bace-f650b23d34fc,e9fa7181-7350-4eaa-a30a-25c4c96ac848,74c601f8-630a-4141-9894-5e368b38a3e9,7
30ea1343-b50e-4693-89ad-0c7ed5192a9a,e0cabeea-8e46-40c4-9d83-bd9907c07b28,8fea04e3-820c-4d2e-b980-9949d53ec2d1,10
5b76fba1-62dc-4052-977a-252316406371,8175aa84-a10d-40cd-8b41-a975fae24cd1,5e6bc6b8-d897-4310-96f0-3a54e2cbebbb,10
f5fc2566-6d44-4c98-ac12-f9636cb882e7,bd3b3e9b-9041-4735-bfc5-854f49dce94f,2274f2ab-117e-4490-960c-43057e673c7a,5
14b1b9a7-3db7-4d0e-a111-cd9bb460f3e1,224425dd-1645-4c30-8415-68a41d4855ce,4f73370f-3e0f-4a1d-970b-5d1e6d5f9603,1
2345044f-28a9-4e32-8d6c-f68f6a08d3b6,088f8378-ef5c-4c7d-a502-5eea1fd62038,f1f6ea22-bd6e-48c4-a887-349b8c4fa4e5,7
5279923c-f99a-44a6-a041-aa4b13cfba14,8f57f337-c071-43fe-96f1-d5940cbc761f,23e30648-748b-48ef-97bf-3b90778769f5,2
34142e92-1639-4bcc-a59b-22f20755119e,da37547e-94c9-4ccd-a579-1df0a04bbf7e,7104446e-1396-40bb-9872-d4a4e7c45aa0,0
c72f8672-3fa4-4373-8f90-1af0ff4158f6,c241058c-7386-4608-ad65-0e34b9a31cf2,310b7847-b3ca-4243-a1a6-4ae76d650f62,5
1197d3c2-5d62-4fc5-976c-12f068303658,04c6bd5c-9ff9-4391-b04d-5c3d0564ce4e,e0d37b70-9668-4e0e-8481-01fe2c179f41,3
8bd97d02-e50b-466c-bcda-7ee5bb74b250,3af9f533-9c76-420a-8d2e-04c1315901ef,a6ad79a7-41ef-4871-856d-a523a5e022e1,10
e3139706-bbb5-4b58-8829-9787d83a6630,9bf006a6-da4f-4c3d-a368-7254073289da,51408e2f-0850-4110-b99d-430ba1a28b2f,8
de3c2e99-1710-49ac-a5c0-edd9eb18b80e,38235da0-f71a-4123-acae-e286086e78db,2749cf09-11f0-4904-832a-1ee9fe85f048,5
4ef3715b-95bf-4398-ba8e-f7d0127a97a5,f5caaabb-788e-4f6d-ac19-d73a64d37994,e9c7d361-73fb-43fa-905b-dc1ca5bfd99f,8
d5b06165-177d-4cd9-a5c0-cd22932c7173,3d262d1e-1d6c-4c25-a091-f00402ea82c0,e269d858-998c-49e4-9ab9-118052107a31,7
14019bd0-7b1b-462c-a9b9-c87bbe841e43,9a61db37-08c2-4690-8078-31393c17f98c,d9de134b-4b78-4be4-b39d-6c7978efb43a,1
18ee57d1-46f8-45f7-a77b-5166fa1b2448,1ea17ecb-ac85-4b36-9b86-ea6527d3ebdc,0ccb8dbc-8092-4292-b975-c5fe5ad6deae,5
918bf691-e947-4a79-aebb-b832fa484598,bcb761ba-c755-4e19-9b22-d89da127ac09,46ebb167-0a26-4876-a628-2f5372604f34,1
2086665d-c487-46d0-b7f8-7d63ed87dba2,f6664e79-833f-4def-a819-4572bb6eef1f,c4ea388b-fd3f-4cd6-b865-4d1d4316e067,1
9e8a86c4-37bb-4d64-9c79-91b7a0b14547,aabe360d-8ff7-48e2-bd61-7a2a1792d7e0,857d009c-4f12-4fd4-b69c-cbbb5939537a,5
1a9cc6ee-3d21-479f-a8dd-fd857c3a4ee0,3d01ed22-8f7f-4fc5-81da-a1300cfa18e4,c4ad60d8-bf3e-4007-a940-a4dec8684c1b,0
20250d02-1b70-4c6a-ab68-006947522b23,3e6afaea-1c12-4dad-a7ab-c993ca74efbe,49ac1e75-6228-46e1-b740-782022f9483d,6
e0d20a45-ad40-4c75-8d03-5b7b4420ccef,e6a33394-90fe-4d00-af81-12dede288c36,fa30a3b4-91c1-4d1a-b990-bb861f297ec9,8
d1c31d80-1540-4da6-9695-e923bfe0acfe,0e539263-5696-4ccc-89eb-14db7da32860,0de1e58a-8ac5-40cd-a97e-e24ba6b34bc6,6
8fcaeeb4-fe14-47e8-be68-87dbd634618c,8b2e0ef4-522a-4c97-9c7e-aebca0c68a03,b08fc9cb-dd5f-4dce-9b51-cc432dfb9f90,5
e15e01ec-9549-48f4-856e-f8f49f6831e9,08737696-3836-4a34-bd63-f0cf77daab05,b3d79bc7-56d5-4051-954e-44463ecd8081,8
260279ef-c7a6-4692-b6c5-991681ed235c,364ef8f2-5fc0-4ca4-b54e-f095afc37697,e1d91b97-6b08-402a-a433-271078838ef6,5
24dd7e0e-e4f6-4e75-926d-7fc483d0d983,497612b5-e1a5-4f9d-97fb-c0ef31d4e9a1,87278b9f-435a-401c-9283-a6ce56859065,6
43ffc13f-de15-4bb3-be22-4e0686102fcf,31db881e-3c94-4cae-a4a3-33c4ac7b5ec8,bf42827f-d456-4916-a759-658b3effe3c4,1
af2c2d79-d646-4ff6-adaa-261a22519361,897bc505-e4bf-40f9-9cfd-f3a56361bec9,04e652c4-9c1d-440d-811a-15480c7e49df,4
1baa74ff-3187-4aa1-b1a8-281df1cf22b3,4938ec2a-2124-4ca2-92bd-8dfb2aa41a0e,66666169-2341-48bb-bf00-c8f79efcf560,10
631650c2-fc0b-423a-a5a3-18577a3cafda,1f6abfd2-ec00-4841-9333-bf42403b7c5f,e075e1f8-1b72-4880-a927-c6fe20925c2e,0
630f33c4-1cbf-48ec-b7a6-7801fc8f0170,89b7d155-5901-4d01-a7e3-8c7ff48064a0,1ea40460-a302-4861-81d5-a51c40bc7bbe,9
a6f679d8-7923-4a21-b1d3-d914e5772f84,e66702f9-2393-4e3d-a379-67b8fce83294,c822c7f7-75fd-47cd-9268-09eae4a2cfa6,3
e771b701-8826-4e92-a775-c43915eb52a4,da4a1f53-1cba-4999-8bb9-38835fd6b68a,2dbbc0a1-6fd4-4488-b8d3-8ada194f3d72,3
069fadab-dff0-4e25-98a7-c8c61597bcc2,4f746697-3c3e-47a4-97cb-0fa1464eed12,f1ae239a-1f96-4b97-a099-0f3fc87d3aaf,0
c06a1484-1f87-4823-ab9e-efa517b4ecc7,97b7bd8b-217c-4219-b44a-fae594fa1b6e,5f10a61c-c389-4ef7-a22e-87d34aef28a3,7
b6c517c5-dcff-4c2d-8b79-5e03ea02559e,d70040b5-2cf1-467f-beb0-06a81b64da12,e2982f20-cc00-4b4c-8265-c1b6bf2cbde2,9
d7c135af-d960-4350-b330-4229241b74b1,a47fa325-2100-4f21-9952-19d4ffc20767,3015072f-bd42-468a-a033-bffb736be8e1,6
7e23f16c-b069-4803-aa52-d17b966369f8,eee9ea04-8ed9-4f19-a714-63974f24e21c,03fe2ba5-6d7f-4ffa-af49-e2e828a75cb4,7
d78b9f1f-c349-47e5-9ccd-fcba4b17fdb5,ea62f5dd-eb3d-4e83-a6e1-707282acfa0f,c0c05e31-9add-4a8c-8901-26eefa3067c4,2
5234fae1-6db8-454a-bdf8-e23496e8d9a5,b0b7d8df-72c5-437e-b607-28728e2710cf,49c604b1-f427-45ef-a1b1-d7ab3ecd168b,9
d1c613e9-848d-444f-8473-5e89e67eee44,3e6afaea-1c12-4dad-a7ab-c993ca74efbe,a179515d-5173-43c8-a594-ce1cefd3fdf2,6
e882333a-5669-45f1-b616-969dbfc612a2,8643c6d7-4ae3-431f-99bf-c50a4bf6cd30,4f0db943-e1d8-4b26-9ca3-9e9cd1336fe0,5
4a32f82f-da91-41da-b891-91692430dc91,f6c70234-a1c9-4c75-914d-5e90f4b2e5b9,5d9a70e2-851c-45c1-a957-0890c250ec39,5
f5b68506-3bc7-4798-9cd5-e02621b271c0,4d27e57a-cd1d-4dc2-b3b8-3c2dd399ae4a,c8342276-d250-4764-ba7a-b651d248b444,0
3dc392cc-655e-40e6-9a9c-395d18c0586d,c07596eb-9dbd-44e1-a97f-034a2478a209,bce5f469-0b07-4b3d-a686-be6e0490b202,1
1e1cec63-0cff-4247-a9cc-dfa04058fc5d,6c3dbd12-9eb1-48be-838c-30e6637ebbf8,936fe948-f09c-445f-acef-91b4c4ce60a8,0
889d764d-e5c6-479b-b84f-1b40000cf184,27ea5aa2-9cde-4c50-bc7e-1accd56a5d6c,9cad7cd2-629a-48b0-9f6c-ec3990b259ca,5
18d8bb32-4b4a-49f5-8179-69dc33b54c13,53db90bf-797d-4155-ab85-7f6da650a1e2,9701dbac-4e31-404f-8534-6b7cd2622ce6,7
dddf1c74-b2ce-4c10-9fe3-cd704cd13da2,f5f9627c-d5e7-42d0-8382-531f4b2c5567,788f78b1-015c-4028-bad1-306e747f31bc,1
f0439d32-559c-4e87-a55f-7c89bde85f2c,17e053ea-a0fe-4040-ab30-461ec768675b,df6d35ff-d57a-4cbe-b206-7fd2d6d54b9f,1
9a9783a3-e8b0-4e60-9582-f2d529377aa1,69325cfd-1b6f-4842-b7da-aea30e029232,e7b28800-8c67-42b9-a893-76a7917cb1ab,3
910a57c5-54f8-4ede-986a-7bb97f429240,81e4a2de-feab-4f91-bb75-ae4b18457317,0f4ce1f7-3e84-4305-81b4-ee7ba366cbd0,4
7e805f68-83bd-4b74-b5d6-dd624e2df670,7684ea97-d0df-4bdd-a112-350a1be46450,43dfebf9-7160-4466-a61f-9180d2c60574,6
b37b1d8d-0d26-4fb7-8daa-ba5371601e30,f9ed686b-4878-4376-8017-7cb3c02aab63,1be82686-baa3-4f8c-b0ff-b4a2b917cf35,9
9e47bba0-c465-41bf-a435-1159ef643fd5,ded92f37-2b12-407b-ade5-b795d571270a,7bb87cd4-605a-4dc1-80ad-68d6edd3bf06,6
99db2a71-ab56-47b2-9c44-bdef47c0176d,bab155b7-fdaa-48cf-a257-48c870c9c24d,608b7020-87c8-4967-81db-e98a0d94b462,3
d736198a-caf4-45e9-98e3-216a6f895f99,55b98115-528b-4490-a09c-e8ab79819c99,0c0ac791-f8d8-4a0a-97eb-582a958d4a88,8
768a54c3-bff4-4436-bd2f-d3784ab367c5,c9de5232-b970-490e-8adf-91323cdacd52,93554db9-902d-4e33-9e26-9d9b004bb4da,9
87d00c9d-0c30-4a65-95a4-6e825080c057,4a912000-89c1-482f-9cba-39a162c54105,e7f65b5c-0531-4cc4-ba04-62fdaa8a110c,1
32302edd-fdc6-4c47-8061-712b50d9b086,291b1701-eca1-4215-9eb5-59094f7d938f,7b12bd66-5cd9-427f-a7a7-2f903af116c7,9
fd67ec7e-abe2-43f8-9d03-5fb8f3b98dc2,4f746697-3c3e-47a4-97cb-0fa1464eed12,5e9f361d-6786-49eb-a35d-f3f1bcbd0d9e,0
eb1802c9-4815-44a6-8d19-617c6449db7f,45da9308-63a4-433a-9f74-cd3ff40da370,e783c08e-0371-4cd0-a657-3b8961ab92ff,9
d737858e-dbd4-4bfb-ae77-321924b7e413,9cfa2118-9d24-47ec-a4a9-7cafa7ba54f6,55c9a6d9-be7c-4a03-8c6a-7a93ff5bfca6,7
a672e1dd-1ded-4445-8404-06a2364aace7,95e7b147-6ea7-425c-b595-baff54c3238d,8ca45017-1293-4090-8100-43e5099254af,3
189cc785-1ec1-4a4a-90ee-be73fe9983aa,89b7d155-5901-4d01-a7e3-8c7ff48064a0,f5ddceff-dc10-4511-8afc-e5fc643e3ce5,8
e11c6258-4007-43bc-b5de-e37d4e54965d,a01276c7-7461-469a-8cfd-a469c77f959e,4272189e-d0a7-49e3-9534-961f5115f547,2
c98d0a22-bea8-4297-87b7-20744e7c16d2,5689f0e0-a4f1-4561-911b-791e503c6326,6a596982-78a5-4e37-88b5-cdc2c3ab16dc,9
176dfc31-73e2-469e-8f60-e77c321b0d66,8e1fe2f7-20fc-44c6-98d7-4a6d42a8c6e7,6a596982-78a5-4e37-88b5-cdc2c3ab16dc,5
0f026760-cd51-45da-8599-5858ebdc411d,c241058c-7386-4608-ad65-0e34b9a31cf2,5d9a70e2-851c-45c1-a957-0890c250ec39,0
6ee75cc7-e6c0-4bcf-a614-97ba31e0ba8e,73a3f6fc-c294-4397-935d-909d79dfaa31,0825f00a-f743-44b5-8095-599c061275c9,9
9fb785fd-49f8-484f-83bd-c38fe35ff8d9,32713f87-bd36-49d4-a342-44eaa2d7cd09,293f85ca-2804-4163-af76-d2369ab8206f,4
fc183160-576f-40cd-ae82-99b440509ff0,43f1a74b-dd77-492b-9610-44605d9dbabf,f1f6ea22-bd6e-48c4-a887-349b8c4fa4e5,6
5f29d1d9-17d4-440b-9466-76720f810081,5689f0e0-a4f1-4561-911b-791e503c6326,ea7004e3-61c3-4bfb-a989-a99b4b591ba1,10
d69709dc-28a1-45ba-ac45-606c50567cb0,af19e185-157e-4c03-a06d-a0eebe4385e9,04c1fc76-c4a1-4ecf-89d3-114b7e19a62c,3
8e8d15d7-0353-4b06-ab9b-a7bfcdbf13d9,c0d93b82-775b-4156-9c00-ba6acff59b6f,188472d0-1b77-44ce-a47c-6c3c31df5d2d,6
95c2be0c-3854-4b42-8068-274f48bea0ba,c69358bf-7cdb-4378-aaf0-8f1c8e480d16,f35211dc-b9c1-42c7-abdc-3ca8775d94dd,4
9d38eceb-381f-44a1-8940-e5b8a17bd5c1,ae73a2c4-dc88-403d-8cf8-ae4be9f4695e,95dbafb1-82ef-4d06-b2be-0bcd469d960a,3
66f2fb2d-4e61-4c2a-90b9-17d06a780bd5,55d18f44-19e2-455d-a7ed-6a622c28df49,ecfe711d-975b-41bf-91ef-eb62defff253,7
531054ed-9933-4de5-824e-e262c8e0a53f,da8f684d-d8de-4554-a602-bd7df8b9c6f7,35c4e7ac-2a41-47f8-9c5d-e83781467c60,3
c91c4dcd-1e6b-4a55-ab7e-5bf328a79200,7301b6a9-9efa-49d3-a192-eed512e8ed02,6a26dc6a-00bd-46ff-a38f-133dedde8ab7,1
27c78af9-3cf2-44af-98a4-81da3b329a4e,ac5c0d05-8491-4b98-8a0f-ff8b3189a5cd,0c0ac791-f8d8-4a0a-97eb-582a958d4a88,9
677cf28e-9ca0-4e9f-8bcf-3ebdf276620e,3813c9ba-3018-4a00-8691-4b3f646b64f7,b26f400c-cf8f-497b-af4f-a0c68ed0cd23,2
131e046a-e9ef-479a-965c-d6deb4c3002f,01891e1c-56a2-438e-914e-38eff1656ebf,1eefd7e9-a50f-43ab-a3ca-efb5c7caa38c,2
d0a7d733-07aa-46df-aba8-328b4a9487c5,3ad217fb-aff7-4e94-86a1-0a1d387b2bcb,e1d91b97-6b08-402a-a433-271078838ef6,5
dcd285b7-1221-4021-870c-e4a081bb3013,54931212-a842-40c4-97da-3e28d317a697,d351959d-7c34-4ce9-b8aa-b1bffe1b2034,4
52964815-be86-4791-86b1-217d07b441f5,b7fe0deb-9049-4de1-a596-0ecdea5dfcd4,f79fd896-f6c6-4958-851a-e0758129a175,3
93175e5c-54f6-4f3a-b70d-9df318eb157f,35ada576-b6c3-44a1-b028-dc26045369d8,ad61f72d-96c7-4a98-9b9e-44bf72eeed30,9
ee1b00fb-f022-4c4d-8021-c1dc4f49363f,bb8c3f90-c896-43f5-8e37-6be28cc60e89,0d53fd3a-5c09-4005-af03-1b81e835cd8d,7
64c11ea5-a71c-4a60-9c8b-7a18b9a3ba00,15f4efe3-9736-4f1f-b7de-8c4649df057e,8ee44662-7713-4dbb-9873-99db94dd5a8b,0
859a6947-f376-401b-b54e-a01ba919bcb5,03c7060d-f44d-4e58-959e-cd12b9862d9f,8566a8ed-9300-4567-9ee8-d33307fe4124,9
3fca7ccc-6942-4eb1-b865-490fb1189b61,32713f87-bd36-49d4-a342-44eaa2d7cd09,4e23b579-8dc1-48b2-963f-30aeb9f5aac2,1
db8abae3-b1ab-43e0-bd01-7b14ba8c05c2,f03429e5-b7ab-411d-aefe-45e9b003e1e9,0be37ac2-09a1-4487-8833-2d162ef91cd5,4
7ef3d62a-9d52-4515-b5b1-3427902223be,f9979217-38fc-4f5d-b8f4-bfea13e57d4c,c896a906-8f8d-46df-8110-533d5b4ff929,0
12212869-ee06-4e23-9d1a-6fb1cae8f19b,1a3a4d9e-b6fb-48ff-807c-ce751c1b6f21,9440b8f7-014b-4379-a7de-a8f30f1e7bc3,10
a0d8ecf6-0f73-4057-bd59-b3f62f21e1d4,d70040b5-2cf1-467f-beb0-06a81b64da12,1b1c1328-b846-461c-b25d-3c06308e01d2,4
28a87099-7669-4451-aade-ce3ba0bd710b,c4bd974a-2ef5-4d8a-a6c3-da06805b9a27,aa08cdf6-9b2f-46f9-a370-8509b9b589d5,9
